suite,case_id,backend,status,result,expected,elapsed_sec,error_type,error_message,tags,source
real,188,essence,unsolved,,351,0.198660,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (Alpha, Beta).",set;choose;choose_replace;additive union;size constraint,problems/real/corpus.json
real,189,wfomc,solved,81,81,0.289114,,,set;composition,problems/real/corpus.json
real,189,propositionalwfomc,error,,81,0.301364,GanakError,ganak exited with code 255,set;composition,problems/real/corpus.json
real,189,coso,solved,81,81,0.119364,,,set;composition,problems/real/corpus.json
real,189,asp,unsolved,0,81,0.114472,WrongAnswer,"expected 81, got 0",set;composition,problems/real/corpus.json
real,189,essence,unsolved,36,81,1.079844,WrongAnswer,"expected 81, got 36",set;composition,problems/real/corpus.json
real,190,wfomc,solved,16,16,0.231405,,,set;partition,problems/real/corpus.json
real,190,propositionalwfomc,error,,16,0.243514,GanakError,ganak exited with code 255,set;partition,problems/real/corpus.json
real,190,coso,solved,16,16,0.114277,,,set;partition,problems/real/corpus.json
real,190,asp,unsolved,,16,0.102748,BaselineUnsupportedError,ASP baseline translator does not support partition.,set;partition,problems/real/corpus.json
real,190,essence,unsolved,1,16,0.623939,WrongAnswer,"expected 16, got 1",set;partition,problems/real/corpus.json
real,191,wfomc,solved,36,36,0.666142,,,bag;multiplicity constraint;over partitioned sets,problems/real/corpus.json
real,191,propositionalwfomc,error,,36,1.775089,GanakError,ganak exited with code 255,bag;multiplicity constraint;over partitioned sets,problems/real/corpus.json
real,191,coso,solved,36,36,0.247976,,,bag;multiplicity constraint;over partitioned sets,problems/real/corpus.json
real,191,asp,unsolved,,36,0.229319,BaselineUnsupportedError,ASP baseline translator does not support partition.,bag;multiplicity constraint;over partitioned sets,problems/real/corpus.json
real,191,essence,unsolved,1,36,0.747934,WrongAnswer,"expected 36, got 1",bag;multiplicity constraint;over partitioned sets,problems/real/corpus.json
real,192,wfomc,solved,31250,31250,24.217941,,,bag;sequence;TAG;timeout;pred;succ,problems/real/corpus.json
real,192,propositionalwfomc,error,,31250,47.946935,GanakError,ganak exited with code 255,bag;sequence;TAG;timeout;pred;succ,problems/real/corpus.json
real,192,coso,error,,31250,0.162168,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,bag;sequence;TAG;timeout;pred;succ,problems/real/corpus.json
real,192,asp,unsolved,,31250,0.138484,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,bag;sequence;TAG;timeout;pred;succ,problems/real/corpus.json
real,192,essence,unsolved,,31250,0.139127,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,bag;sequence;TAG;timeout;pred;succ,problems/real/corpus.json
real,193,wfomc,solved,2880,2880,0.351224,,,set;sequence;pred;succ,problems/real/corpus.json
real,193,propositionalwfomc,error,,2880,1.590715,GanakError,ganak exited with code 255,set;sequence;pred;succ,problems/real/corpus.json
real,193,coso,error,,2880,0.153835,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;pred;succ,problems/real/corpus.json
real,193,asp,unsolved,,2880,0.132465,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;pred;succ,problems/real/corpus.json
real,193,essence,unsolved,,2880,0.129609,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;pred;succ,problems/real/corpus.json
real,194,wfomc,solved,9,9,0.356150,,,set;choose;intersection;in;size constraint,problems/real/corpus.json
real,194,propositionalwfomc,error,,9,0.372868,GanakError,ganak exited with code 255,set;choose;intersection;in;size constraint,problems/real/corpus.json
real,194,coso,solved,9,9,0.337709,,,set;choose;intersection;in;size constraint,problems/real/corpus.json
real,194,asp,solved,9,9,0.179010,,,set;choose;intersection;in;size constraint,problems/real/corpus.json
real,194,essence,solved,9,9,3.782293,,,set;choose;intersection;in;size constraint,problems/real/corpus.json
real,196,wfomc,solved,200,200,0.989486,,,set;choose_replace_permute;not constraint;index;compare element;in,problems/real/corpus.json
real,196,propositionalwfomc,error,,200,2.843615,GanakError,ganak exited with code 255,set;choose_replace_permute;not constraint;index;compare element;in,problems/real/corpus.json
real,196,coso,solved,200,200,0.491087,,,set;choose_replace_permute;not constraint;index;compare element;in,problems/real/corpus.json
real,196,asp,solved,200,200,0.166356,,,set;choose_replace_permute;not constraint;index;compare element;in,problems/real/corpus.json
real,196,essence,solved,200,200,1.993486,,,set;choose_replace_permute;not constraint;index;compare element;in,problems/real/corpus.json
real,199,wfomc,solved,180,180,0.667805,,,bag;tuple,problems/real/corpus.json
real,199,propositionalwfomc,error,,180,2.291477,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,199,coso,solved,180,180,0.134279,,,bag;tuple,problems/real/corpus.json
real,199,asp,solved,180,180,0.370587,,,bag;tuple,problems/real/corpus.json
real,199,essence,solved,180,180,1.117777,,,bag;tuple,problems/real/corpus.json
real,200,wfomc,solved,31,31,0.237990,,,set;choose;size constraint,problems/real/corpus.json
real,200,propositionalwfomc,error,,31,0.215781,GanakError,ganak exited with code 255,set;choose;size constraint,problems/real/corpus.json
real,200,coso,wrong,26,31,0.172810,WrongAnswer,"expected 31, got 26",set;choose;size constraint,problems/real/corpus.json
real,200,asp,unsolved,26,31,0.158425,WrongAnswer,"expected 31, got 26",set;choose;size constraint,problems/real/corpus.json
real,200,essence,unsolved,26,31,4.784085,WrongAnswer,"expected 31, got 26",set;choose;size constraint,problems/real/corpus.json
real,201,wfomc,solved,288,288,0.647218,,,set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,201,propositionalwfomc,error,,288,1.728641,GanakError,ganak exited with code 255,set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,201,coso,error,,288,0.257864,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (president, vice, treasurer).",set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,201,asp,unsolved,,288,0.232179,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (president, vice, treasurer).",set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,201,essence,unsolved,,288,0.236250,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (president, vice, treasurer).",set;choose;multiple choosing;intersection;size constraint,problems/real/corpus.json
real,202,wfomc,solved,5,5,0.789670,,,bag;partition,problems/real/corpus.json
real,202,propositionalwfomc,error,,5,0.454786,GanakError,ganak exited with code 255,bag;partition,problems/real/corpus.json
real,202,coso,solved,5,5,0.117619,,,bag;partition,problems/real/corpus.json
real,202,asp,unsolved,,5,0.107637,BaselineUnsupportedError,ASP baseline translator does not support partition.,bag;partition,problems/real/corpus.json
real,202,essence,unsolved,1,5,0.621342,WrongAnswer,"expected 5, got 1",bag;partition,problems/real/corpus.json
real,203,wfomc,solved,8788,8788,0.786053,,,set;choose;subset;not constraint,problems/real/corpus.json
real,203,propositionalwfomc,error,,8788,28.254510,GanakError,ganak exited with code 255,set;choose;subset;not constraint,problems/real/corpus.json
real,203,coso,solved,8788,8788,28.634965,,,set;choose;subset;not constraint,problems/real/corpus.json
real,203,asp,solved,8788,8788,7.068853,,,set;choose;subset;not constraint,problems/real/corpus.json
real,203,essence,solved,8788,8788,34.507444,,,set;choose;subset;not constraint,problems/real/corpus.json
real,204,wfomc,solved,56,56,0.230535,,,set;choose,problems/real/corpus.json
real,204,propositionalwfomc,error,,56,0.214370,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,204,coso,solved,56,56,0.122907,,,set;choose,problems/real/corpus.json
real,204,asp,solved,56,56,0.117225,,,set;choose,problems/real/corpus.json
real,204,essence,solved,56,56,1.573684,,,set;choose,problems/real/corpus.json
real,206,wfomc,solved,588,588,2.568707,,,set;circle;pred;not constraint,problems/real/corpus.json
real,206,propositionalwfomc,error,,588,6.519984,GanakError,ganak exited with code 255,set;circle;pred;not constraint,problems/real/corpus.json
real,206,coso,error,,588,0.127126,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;pred;not constraint,problems/real/corpus.json
real,206,asp,unsolved,,588,0.108192,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;pred;not constraint,problems/real/corpus.json
real,206,essence,unsolved,,588,0.105820,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;pred;not constraint,problems/real/corpus.json
real,207,wfomc,solved,3110400,3110400,33.850136,,,set;sequence;together;timeout,problems/real/corpus.json
real,207,propositionalwfomc,error,,3110400,16.627149,GanakError,ganak exited with code 255,set;sequence;together;timeout,problems/real/corpus.json
real,207,coso,error,,3110400,0.180891,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;together;timeout,problems/real/corpus.json
real,207,asp,unsolved,,3110400,0.153934,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;together;timeout,problems/real/corpus.json
real,207,essence,unsolved,,3110400,0.158320,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;together;timeout,problems/real/corpus.json
real,208,wfomc,solved,520,520,0.917679,,,set;tuple;index;in;counting quantifier,problems/real/corpus.json
real,208,propositionalwfomc,error,,520,36.064961,GanakError,ganak exited with code 255,set;tuple;index;in;counting quantifier,problems/real/corpus.json
real,208,coso,error,,520,0.158734,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,set;tuple;index;in;counting quantifier,problems/real/corpus.json
real,208,asp,unsolved,,520,0.131905,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,set;tuple;index;in;counting quantifier,problems/real/corpus.json
real,208,essence,unsolved,,520,0.133580,CoSoEncodingError,CoSo backend does not support tuple dedup_count atoms.,set;tuple;index;in;counting quantifier,problems/real/corpus.json
real,209,wfomc,solved,210,210,1.025900,,,bag;tuple,problems/real/corpus.json
real,209,propositionalwfomc,error,,210,3.590325,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,209,coso,solved,210,210,0.139746,,,bag;tuple,problems/real/corpus.json
real,209,asp,solved,210,210,0.266033,,,bag;tuple,problems/real/corpus.json
real,209,essence,solved,210,210,1.144298,,,bag;tuple,problems/real/corpus.json
real,210,wfomc,solved,24,24,0.200312,,,set;circle,problems/real/corpus.json
real,210,propositionalwfomc,error,,24,0.209094,GanakError,ganak exited with code 255,set;circle,problems/real/corpus.json
real,210,coso,error,,24,0.114308,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,210,asp,unsolved,,24,0.096474,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,210,essence,unsolved,,24,0.107510,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,211,wfomc,solved,15,15,0.225009,,,set;choose,problems/real/corpus.json
real,211,propositionalwfomc,error,,15,0.208778,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,211,coso,solved,15,15,0.128617,,,set;choose,problems/real/corpus.json
real,211,asp,solved,15,15,0.105146,,,set;choose,problems/real/corpus.json
real,211,essence,solved,15,15,1.374158,,,set;choose,problems/real/corpus.json
real,212,wfomc,solved,2250,2250,0.363146,,,set;choose;multiple choosing,problems/real/corpus.json
real,212,propositionalwfomc,error,,2250,0.326154,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,212,coso,solved,2250,2250,0.190977,,,set;choose;multiple choosing,problems/real/corpus.json
real,212,asp,solved,2250,2250,0.175331,,,set;choose;multiple choosing,problems/real/corpus.json
real,212,essence,solved,2250,2250,5.697531,,,set;choose;multiple choosing,problems/real/corpus.json
real,214,wfomc,solved,10,10,0.313125,,,circle;reflection,problems/real/corpus.json
real,214,propositionalwfomc,error,,10,1.322900,GanakError,ganak exited with code 255,circle;reflection,problems/real/corpus.json
real,214,coso,error,,10,0.124329,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,214,asp,unsolved,,10,0.100172,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,214,essence,unsolved,,10,0.105650,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,215,wfomc,solved,12600,12600,0.309861,,,set;choose;multiple choosing,problems/real/corpus.json
real,215,propositionalwfomc,error,,12600,1.896378,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,215,coso,error,,12600,0.149769,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,215,asp,unsolved,,12600,0.123540,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,215,essence,unsolved,,12600,0.120122,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (#2, #3).",set;choose;multiple choosing,problems/real/corpus.json
real,216,wfomc,solved,448,448,1.001778,,,set;choose;tuple;not constraint;in,problems/real/corpus.json
real,216,propositionalwfomc,error,,448,2.861462,GanakError,ganak exited with code 255,set;choose;tuple;not constraint;in,problems/real/corpus.json
real,216,coso,solved,448,448,0.314368,,,set;choose;tuple;not constraint;in,problems/real/corpus.json
real,216,asp,solved,448,448,0.166306,,,set;choose;tuple;not constraint;in,problems/real/corpus.json
real,216,essence,solved,448,448,1.825084,,,set;choose;tuple;not constraint;in,problems/real/corpus.json
real,217,wfomc,solved,5040,5040,0.197307,,,set;circle,problems/real/corpus.json
real,217,propositionalwfomc,error,,5040,0.249895,GanakError,ganak exited with code 255,set;circle,problems/real/corpus.json
real,217,coso,error,,5040,0.116817,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,217,asp,unsolved,,5040,0.106280,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,217,essence,unsolved,,5040,0.104366,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle,problems/real/corpus.json
real,219,wfomc,solved,165,165,0.892896,,,bag;composition,problems/real/corpus.json
real,219,propositionalwfomc,error,,165,0.467099,GanakError,ganak exited with code 255,bag;composition,problems/real/corpus.json
real,219,coso,solved,165,165,0.122721,,,bag;composition,problems/real/corpus.json
real,219,asp,unsolved,35,165,0.115224,WrongAnswer,"expected 165, got 35",bag;composition,problems/real/corpus.json
real,219,essence,unsolved,35,165,0.810806,WrongAnswer,"expected 165, got 35",bag;composition,problems/real/corpus.json
real,221,wfomc,solved,18,18,0.427185,,,set;tuple;not constraint;index;compare element,problems/real/corpus.json
real,221,propositionalwfomc,error,,18,0.924816,GanakError,ganak exited with code 255,set;tuple;not constraint;index;compare element,problems/real/corpus.json
real,221,coso,solved,18,18,0.155232,,,set;tuple;not constraint;index;compare element,problems/real/corpus.json
real,221,asp,solved,18,18,0.111779,,,set;tuple;not constraint;index;compare element,problems/real/corpus.json
real,221,essence,solved,18,18,1.162832,,,set;tuple;not constraint;index;compare element,problems/real/corpus.json
real,222,wfomc,solved,111,111,0.910213,,,set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,222,propositionalwfomc,error,,111,3.419226,GanakError,ganak exited with code 255,set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,222,coso,error,,111,0.186249,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (#3, #4, #6).",set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,222,asp,unsolved,,111,0.180471,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (#3, #4, #6).",set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,222,essence,unsolved,,111,0.178626,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 3 (#3, #4, #6).",set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,223,wfomc,solved,120,120,0.415888,,,bag;tuple,problems/real/corpus.json
real,223,propositionalwfomc,error,,120,1.500194,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,223,coso,solved,120,120,0.123826,,,bag;tuple,problems/real/corpus.json
real,223,asp,solved,120,120,0.247856,,,bag;tuple,problems/real/corpus.json
real,223,essence,solved,120,120,1.064479,,,bag;tuple,problems/real/corpus.json
real,225,wfomc,solved,28,28,0.220005,,,set;choose,problems/real/corpus.json
real,225,propositionalwfomc,error,,28,0.215698,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,225,coso,solved,28,28,0.129395,,,set;choose,problems/real/corpus.json
real,225,asp,solved,28,28,0.112588,,,set;choose,problems/real/corpus.json
real,225,essence,solved,28,28,1.486028,,,set;choose,problems/real/corpus.json
real,227,wfomc,solved,544,544,0.414600,,,set;choose;tuple;intersection;size constraint,problems/real/corpus.json
real,227,propositionalwfomc,error,,544,1.100014,GanakError,ganak exited with code 255,set;choose;tuple;intersection;size constraint,problems/real/corpus.json
real,227,coso,wrong,216,544,0.163420,WrongAnswer,"expected 544, got 216",set;choose;tuple;intersection;size constraint,problems/real/corpus.json
real,227,asp,solved,544,544,0.174764,,,set;choose;tuple;intersection;size constraint,problems/real/corpus.json
real,227,essence,solved,544,544,1.843719,,,set;choose;tuple;intersection;size constraint,problems/real/corpus.json
real,229,wfomc,solved,5,5,4.998147,,,set;choose;multiple choosing;in;or constraint,problems/real/corpus.json
real,229,propositionalwfomc,error,,5,0.487814,GanakError,ganak exited with code 255,set;choose;multiple choosing;in;or constraint,problems/real/corpus.json
real,229,coso,error,,5,0.299420,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (x, y).",set;choose;multiple choosing;in;or constraint,problems/real/corpus.json
real,229,asp,unsolved,,5,0.264863,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (x, y).",set;choose;multiple choosing;in;or constraint,problems/real/corpus.json
real,229,essence,unsolved,,5,0.269456,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (x, y).",set;choose;multiple choosing;in;or constraint,problems/real/corpus.json
real,230,wfomc,solved,495,495,0.225261,,,set;choose,problems/real/corpus.json
real,230,propositionalwfomc,error,,495,0.231159,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,230,coso,solved,495,495,0.121888,,,set;choose,problems/real/corpus.json
real,230,asp,solved,495,495,0.135834,,,set;choose,problems/real/corpus.json
real,230,essence,solved,495,495,2.308858,,,set;choose,problems/real/corpus.json
real,231,wfomc,solved,36000,36000,0.364826,,,set;sequence;not constraint;pred,problems/real/corpus.json
real,231,propositionalwfomc,error,,36000,1.637728,GanakError,ganak exited with code 255,set;sequence;not constraint;pred,problems/real/corpus.json
real,231,coso,error,,36000,0.148200,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;not constraint;pred,problems/real/corpus.json
real,231,asp,unsolved,,36000,0.122943,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;not constraint;pred,problems/real/corpus.json
real,231,essence,unsolved,,36000,0.123638,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;not constraint;pred,problems/real/corpus.json
real,232,wfomc,solved,864000,864000,0.985112,,,set;choose;tuple;multiple choosing;index;in,problems/real/corpus.json
real,232,propositionalwfomc,error,,864000,12.359206,GanakError,ganak exited with code 255,set;choose;tuple;multiple choosing;index;in,problems/real/corpus.json
real,232,coso,solved,864000,864000,0.244629,,,set;choose;tuple;multiple choosing;index;in,problems/real/corpus.json
real,232,asp,solved,864000,864000,0.512681,,,set;choose;tuple;multiple choosing;index;in,problems/real/corpus.json
real,232,essence,solved,864000,864000,8.412452,,,set;choose;tuple;multiple choosing;index;in,problems/real/corpus.json
real,233,wfomc,solved,360,360,0.279120,,,set;choose;multiple choosing,problems/real/corpus.json
real,233,propositionalwfomc,error,,360,0.244794,GanakError,ganak exited with code 255,set;choose;multiple choosing,problems/real/corpus.json
real,233,coso,solved,360,360,0.148456,,,set;choose;multiple choosing,problems/real/corpus.json
real,233,asp,solved,360,360,0.134856,,,set;choose;multiple choosing,problems/real/corpus.json
real,233,essence,solved,360,360,3.091211,,,set;choose;multiple choosing,problems/real/corpus.json
real,234,wfomc,solved,65,65,0.466380,,,bag;choose;size constraint,problems/real/corpus.json
real,234,propositionalwfomc,error,,65,0.423038,GanakError,ganak exited with code 255,bag;choose;size constraint,problems/real/corpus.json
real,234,coso,wrong,63,65,0.176425,WrongAnswer,"expected 65, got 63",bag;choose;size constraint,problems/real/corpus.json
real,234,asp,unsolved,63,65,0.176795,WrongAnswer,"expected 65, got 63",bag;choose;size constraint,problems/real/corpus.json
real,234,essence,unsolved,63,65,14.018831,WrongAnswer,"expected 65, got 63",bag;choose;size constraint,problems/real/corpus.json
real,236,wfomc,solved,12,12,0.200195,,,circle;reflection,problems/real/corpus.json
real,236,propositionalwfomc,error,,12,0.198633,GanakError,ganak exited with code 255,circle;reflection,problems/real/corpus.json
real,236,coso,error,,12,0.115310,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,236,asp,unsolved,,12,0.099264,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,236,essence,unsolved,,12,0.098001,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,circle;reflection,problems/real/corpus.json
real,237,wfomc,solved,48,48,0.542507,,,set;tuple;index;in,problems/real/corpus.json
real,237,propositionalwfomc,error,,48,2.232377,GanakError,ganak exited with code 255,set;tuple;index;in,problems/real/corpus.json
real,237,coso,solved,48,48,0.188073,,,set;tuple;index;in,problems/real/corpus.json
real,237,asp,solved,48,48,0.145786,,,set;tuple;index;in,problems/real/corpus.json
real,237,essence,solved,48,48,1.470178,,,set;tuple;index;in,problems/real/corpus.json
real,238,wfomc,solved,6,6,0.549418,,,bag;tuple,problems/real/corpus.json
real,238,propositionalwfomc,error,,6,1.051843,GanakError,ganak exited with code 255,bag;tuple,problems/real/corpus.json
real,238,coso,solved,6,6,0.131040,,,bag;tuple,problems/real/corpus.json
real,238,asp,solved,6,6,0.115215,,,bag;tuple,problems/real/corpus.json
real,238,essence,solved,6,6,0.855481,,,bag;tuple,problems/real/corpus.json
real,239,wfomc,solved,10,10,0.504742,,,set;choose_replace;multiplicity constraint,problems/real/corpus.json
real,239,propositionalwfomc,error,,10,0.478857,GanakError,ganak exited with code 255,set;choose_replace;multiplicity constraint,problems/real/corpus.json
real,239,coso,wrong,9,10,0.343733,WrongAnswer,"expected 10, got 9",set;choose_replace;multiplicity constraint,problems/real/corpus.json
real,239,asp,solved,10,10,0.133667,,,set;choose_replace;multiplicity constraint,problems/real/corpus.json
real,239,essence,solved,10,10,5.082726,,,set;choose_replace;multiplicity constraint,problems/real/corpus.json
real,240,wfomc,solved,576,576,7.259852,,,set;circle;together,problems/real/corpus.json
real,240,propositionalwfomc,error,,576,7.069667,GanakError,ganak exited with code 255,set;circle;together,problems/real/corpus.json
real,240,coso,error,,576,0.166003,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;together,problems/real/corpus.json
real,240,asp,unsolved,,576,0.145848,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;together,problems/real/corpus.json
real,240,essence,unsolved,,576,0.138969,CoSoEncodingError,CoSo backend does not support Cofola circle objects.,set;circle;together,problems/real/corpus.json
real,241,wfomc,solved,6,6,0.283736,,,set;tuple,problems/real/corpus.json
real,241,propositionalwfomc,error,,6,0.486792,GanakError,ganak exited with code 255,set;tuple,problems/real/corpus.json
real,241,coso,solved,6,6,0.122041,,,set;tuple,problems/real/corpus.json
real,241,asp,solved,6,6,0.104731,,,set;tuple,problems/real/corpus.json
real,241,essence,solved,6,6,0.916078,,,set;tuple,problems/real/corpus.json
real,242,wfomc,solved,62,62,1.317669,,,set;choose;multiple choosing;set equality;or constraint,problems/real/corpus.json
real,242,propositionalwfomc,error,,62,0.669710,GanakError,ganak exited with code 255,set;choose;multiple choosing;set equality;or constraint,problems/real/corpus.json
real,242,coso,error,,62,0.546331,CoSoEncodingError,Constant membership constraint is unsatisfiable before CoSo encoding.,set;choose;multiple choosing;set equality;or constraint,problems/real/corpus.json
real,242,asp,unsolved,,62,0.514685,CoSoEncodingError,Constant membership constraint is unsatisfiable before CoSo encoding.,set;choose;multiple choosing;set equality;or constraint,problems/real/corpus.json
real,242,essence,unsolved,,62,0.513321,CoSoEncodingError,Constant membership constraint is unsatisfiable before CoSo encoding.,set;choose;multiple choosing;set equality;or constraint,problems/real/corpus.json
real,243,wfomc,solved,4896,4896,0.328974,,,set;sequence;count sequence,problems/real/corpus.json
real,243,propositionalwfomc,error,,4896,0.904587,GanakError,ganak exited with code 255,set;sequence;count sequence,problems/real/corpus.json
real,243,coso,error,,4896,0.147075,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;count sequence,problems/real/corpus.json
real,243,asp,unsolved,,4896,0.127094,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;count sequence,problems/real/corpus.json
real,243,essence,unsolved,,4896,0.126502,CoSoEncodingError,CoSo backend does not support Cofola sequence objects; use TupleDef/tuple(...) for CoSo-compatible ordered arrangements.,set;sequence;count sequence,problems/real/corpus.json
real,244,wfomc,solved,480,480,1.402672,,,set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,244,propositionalwfomc,error,,480,0.388049,GanakError,ganak exited with code 255,set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,244,coso,error,,480,0.305616,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (outfit_shirt, outfit_hat).",set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,244,asp,unsolved,,480,0.280236,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (outfit_shirt, outfit_hat).",set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,244,essence,unsolved,,480,1.645219,CoSoEncodingError,"CoSo backend supports exactly one target configuration per component; found 2 (outfit_shirt, outfit_hat).",set;choose;multiple choosing;subset;not constraint,problems/real/corpus.json
real,245,wfomc,solved,35,35,0.252834,,,set;choose,problems/real/corpus.json
real,245,propositionalwfomc,error,,35,0.257857,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,245,coso,solved,35,35,0.133063,,,set;choose,problems/real/corpus.json
real,245,asp,solved,35,35,0.110089,,,set;choose,problems/real/corpus.json
real,245,essence,solved,35,35,1.725050,,,set;choose,problems/real/corpus.json
real,246,wfomc,solved,35,35,0.222761,,,set;choose,problems/real/corpus.json
real,246,propositionalwfomc,error,,35,0.210256,GanakError,ganak exited with code 255,set;choose,problems/real/corpus.json
real,246,coso,solved,35,35,0.128329,,,set;choose,problems/real/corpus.json
real,246,asp,solved,35,35,0.114313,,,set;choose,problems/real/corpus.json
real,246,essence,solved,35,35,1.452745,,,set;choose,problems/real/corpus.json
real,248,wfomc,solved,6960,6960,1.691785,,,set;choose;multiple choosing;subset;difference;not constraint;or constraint,problems/real/corpus.json
